event_id,user_id,org_id,event_timestamp,transformation_type,input_word_count
tt_dhuyqzwx2cit,user_0314,org_023,2025-10-25 19:11:00+0000,rewrite,528
tt_de1r90759yx6,user_0266,org_020,2025-11-27 17:33:00+0000,improve_clarity,680
tt_vkf9oom03xlh,user_0041,org_003,2025-09-11 15:56:00+0000,summarise,257
tt_3gdhi4jke0g5,user_0155,org_011,2025-11-26 15:20:00+0000,improve_clarity,321
tt_q6mitxg2gaxm,user_0288,org_021,2025-10-21 16:48:00+0000,bulletise,412
tt_p61bcs59r70i,user_0237,org_018,2025-09-06 17:29:00+0000,tone_change,605
tt_hxl5ra7rnlri,user_0179,org_013,2025-10-30 10:30:00+0000,summarise,525
tt_0tupm6039lty,user_0049,org_004,2025-09-18 17:30:00+0000,expand,586
tt_lcke4zqitjs2,user_0061,org_005,2025-09-26 09:09:00+0000,bulletise,698
tt_9z53mhfbwyvm,user_0177,org_013,2025-11-24 10:26:00+0000,bulletise,452
tt_cd1bm0nwm5gp,user_0231,org_017,2025-11-01 16:10:00+0000,shorten,508
tt_0jflxnqngwgy,user_0255,org_019,2025-11-05 12:37:00+0000,rewrite,119
tt_hre7wc2ud6fh,user_0176,org_013,2025-11-13 07:19:00+0000,summarise,57
tt_7bdnp2aaqr0i,user_0230,org_017,2025-11-12 19:09:00+0000,bulletise,428
tt_8qfzd96c3dxr,user_0304,org_022,2025-10-12 17:33:00+0000,summarise,413
tt_3b9hkimb2ydr,user_0051,org_004,2025-11-03 10:04:00+0000,improve_clarity,606
tt_chs6izj1czam,user_0142,org_010,2025-11-15 15:46:00+0000,bulletise,272
tt_ca2e3c88dzll,user_0035,org_003,2025-11-28 10:24:00+0000,rewrite,654
tt_3ctiy0cws3es,user_0301,org_022,2025-09-28 16:12:00+0000,bulletise,359
tt_fzkjf1po9xlc,user_0025,org_002,2025-11-11 09:09:00+0000,expand,452
tt_zyp87bl2yry4,user_0317,org_023,2025-10-23 08:13:00+0000,rewrite,56
tt_56qd81xx385e,user_0170,org_012,2025-11-19 16:51:00+0000,tone_change,155
tt_rk5f8gzkiy0h,user_0306,org_022,2025-11-11 08:21:00+0000,bulletise,401
tt_4smux2rxttqu,user_0003,org_001,2025-11-04 08:49:00+0000,improve_clarity,323
tt_zswdvl87fpif,user_0155,org_011,2025-10-18 16:43:00+0000,rewrite,53
tt_p9jdcllutuki,user_0173,org_013,2025-10-31 15:50:00+0000,improve_clarity,48
tt_06sm9hx6fdd6,user_0314,org_023,2025-10-07 16:10:00+0000,shorten,257
tt_yz7gn668jbew,user_0096,org_008,2025-11-16 15:35:00+0000,rewrite,68
tt_iakpc7fmfcg0,user_0273,org_021,2025-11-20 18:20:00+0000,shorten,480
tt_hzk5k5bev5ih,user_0144,org_010,2025-10-27 18:10:00+0000,tone_change,312
tt_03mwofhmcicw,user_0047,org_004,2025-10-23 19:12:00+0000,bulletise,427
tt_bxycprjvk5z1,user_0122,org_009,2025-11-02 16:56:00+0000,rewrite,602
tt_xppdu1ma8f7t,user_0306,org_022,2025-11-15 18:08:00+0000,summarise,427
tt_xqb0jscbv84x,user_0236,org_018,2025-10-17 07:33:00+0000,bulletise,85
tt_h54owo1mb062,user_0025,org_002,2025-11-15 14:14:00+0000,expand,44
tt_zti427b6lt6j,user_0094,org_008,2025-09-04 17:39:00+0000,rewrite,484
tt_tblwjvy2gqqx,user_0113,org_009,2025-11-17 19:02:00+0000,bulletise,78
tt_vyk7cf2j4l3v,user_0021,org_002,2025-10-22 18:37:00+0000,shorten,41
tt_ebxfujwekjio,user_0073,org_006,2025-10-31 12:16:00+0000,improve_clarity,237
tt_ucr68nixc6od,user_0011,org_001,2025-10-20 10:25:00+0000,tone_change,388
tt_703qzpkktb6m,user_0347,org_025,2025-11-28 15:45:00+0000,bulletise,365
tt_3hpn3bx7p47m,user_0267,org_020,2025-10-18 08:50:00+0000,summarise,144
tt_eapisql727du,user_0078,org_007,2025-10-21 11:23:00+0000,bulletise,86
tt_d15xccfblgnt,user_0222,org_016,2025-11-21 19:22:00+0000,shorten,520
tt_np4t7p9sv9hg,user_0268,org_020,2025-11-15 08:39:00+0000,improve_clarity,652
tt_t5y1iayax3o6,user_0260,org_020,2025-11-18 14:52:00+0000,rewrite,692
tt_9rph6m6bzjbm,user_0248,org_018,2025-10-24 11:06:00+0000,tone_change,354
tt_i3em1td3tdzc,user_0166,org_012,2025-11-29 12:13:00+0000,summarise,554
tt_on8xw5ngr84t,user_0165,org_012,2025-11-19 16:05:00+0000,shorten,559
tt_o9wcg6rbrc2z,user_0240,org_018,2025-11-20 17:21:00+0000,shorten,489
tt_h2ytt3914xeh,user_0120,org_009,2025-10-27 15:29:00+0000,summarise,602
tt_upq9g9p8ryiu,user_0131,org_010,2025-11-29 11:43:00+0000,tone_change,382
tt_k6d16wdn0dwj,user_0254,org_019,2025-10-13 15:17:00+0000,summarise,514
tt_cbtohkpzq9vs,user_0052,org_004,2025-11-14 07:09:00+0000,shorten,295
tt_pddchm314msj,user_0033,org_002,2025-10-07 10:19:00+0000,rewrite,298
tt_yylbz6zffsjd,user_0305,org_022,2025-11-11 16:04:00+0000,tone_change,240
tt_8mea7pf7g4lz,user_0186,org_013,2025-10-28 09:15:00+0000,shorten,552
tt_ehf9hd3jlzjr,user_0117,org_009,2025-10-31 14:38:00+0000,tone_change,184
tt_vnn856q2wf45,user_0078,org_007,2025-11-23 07:25:00+0000,improve_clarity,20
tt_oy02pedryl82,user_0343,org_025,2025-11-14 10:03:00+0000,summarise,385
tt_s193td4fwiwt,user_0220,org_016,2025-11-06 07:41:00+0000,expand,319
tt_i4g90nm4wglx,user_0312,org_023,2025-11-24 16:24:00+0000,expand,656
tt_ktngcuk5xqaz,user_0280,org_021,2025-10-08 11:18:00+0000,bulletise,513
tt_vq4gw72dush8,user_0066,org_005,2025-10-07 10:32:00+0000,bulletise,450
tt_hzaq24xmbxjz,user_0068,org_006,2025-11-25 09:28:00+0000,tone_change,670
tt_v0krhrxxpp6q,user_0317,org_023,2025-11-22 13:38:00+0000,shorten,558
tt_cjpm21byv2a8,user_0104,org_008,2025-11-04 20:06:00+0000,bulletise,42
tt_bj2m1nfsglnz,user_0152,org_011,2025-11-03 19:53:00+0000,bulletise,235
tt_yvzrfwa79h5c,user_0244,org_018,2025-11-27 08:57:00+0000,expand,372
tt_9xskww0c4myv,user_0163,org_012,2025-11-25 19:57:00+0000,improve_clarity,147
tt_07vzatqki1oa,user_0164,org_012,2025-11-11 15:11:00+0000,rewrite,636
tt_06qrxkffx4gx,user_0333,org_024,2025-11-29 14:20:00+0000,improve_clarity,202
tt_69nem4n5ov0v,user_0099,org_008,2025-11-03 11:32:00+0000,summarise,664
tt_5nw3abtqkqak,user_0025,org_002,2025-10-27 16:31:00+0000,rewrite,220
tt_qvpkh2yno2ba,user_0281,org_021,2025-11-08 08:13:00+0000,tone_change,328
tt_qn4onyu6ht6z,user_0295,org_022,2025-11-29 13:07:00+0000,bulletise,396
tt_3oa6gnqot1ui,user_0154,org_011,2025-11-23 09:07:00+0000,rewrite,174
tt_3kf462nb2adk,user_0128,org_009,2025-11-06 12:08:00+0000,summarise,140
tt_utvy2y94stq8,user_0308,org_022,2025-11-04 20:08:00+0000,tone_change,438
tt_eygz8s0lj3z5,user_0036,org_003,2025-11-25 13:05:00+0000,tone_change,56
tt_tapg20r00bhs,user_0077,org_007,2025-11-06 19:51:00+0000,bulletise,234
tt_6m1flva2rj7z,user_0121,org_009,2025-10-23 10:17:00+0000,tone_change,346
tt_0i5ecdkgh85i,user_0292,org_022,2025-09-30 13:26:00+0000,summarise,469
tt_pyqjcski0m6x,user_0214,org_016,2025-10-31 07:40:00+0000,shorten,12
tt_r592qjpngv3r,user_0159,org_012,2025-11-28 09:46:00+0000,shorten,44
tt_prqkxt8za87v,user_0274,org_021,2025-11-29 10:21:00+0000,summarise,203
tt_3dxmjzhzm2bn,user_0289,org_021,2025-10-24 16:52:00+0000,bulletise,10
tt_hb7f54uch04o,user_0095,org_008,2025-11-22 18:49:00+0000,rewrite,647
tt_ex7aynjut9dw,user_0225,org_016,2025-11-01 13:51:00+0000,improve_clarity,136
tt_k2ua62pihqyp,user_0189,org_014,2025-10-27 12:48:00+0000,improve_clarity,491
tt_5i7f7bsk8i1j,user_0262,org_020,2025-11-30 08:48:00+0000,shorten,459
tt_w2oc3rtkpf5p,user_0320,org_023,2025-10-20 13:42:00+0000,bulletise,691
tt_t3v1lx2qu1rv,user_0285,org_021,2025-11-21 10:56:00+0000,summarise,341
tt_q83iuhaautgg,user_0295,org_022,2025-10-10 13:46:00+0000,tone_change,481
tt_4c9s0waulvbe,user_0140,org_010,2025-10-31 19:08:00+0000,rewrite,675
tt_rp0sc5rfw8xm,user_0272,org_020,2025-11-19 14:05:00+0000,shorten,669
tt_3w1ki7akxvz8,user_0350,org_025,2025-11-02 14:50:00+0000,expand,154
tt_kr4y5eccjhqu,user_0123,org_009,2025-09-18 08:17:00+0000,bulletise,574
tt_xdjqwocgil00,user_0088,org_007,2025-11-25 08:11:00+0000,summarise,218
tt_ebgxfrjfekfz,user_0218,org_016,2025-09-26 17:00:00+0000,summarise,233
tt_hzytrf1t1g3c,user_0061,org_005,2025-11-07 14:48:00+0000,improve_clarity,101
tt_6ds7wo0aq5dj,user_0094,org_008,2025-09-03 16:39:00+0000,expand,235
tt_cycmvqfbp3p0,user_0196,org_014,2025-10-30 13:34:00+0000,improve_clarity,49
tt_2o83rlkte426,user_0001,org_001,2025-11-10 07:25:00+0000,improve_clarity,59
tt_0gphp05krnwv,user_0091,org_007,2025-11-04 12:04:00+0000,shorten,355
tt_tx7nwqo8zycl,user_0228,org_017,2025-10-25 10:53:00+0000,improve_clarity,513
tt_mq63201wusg5,user_0317,org_023,2025-11-17 15:13:00+0000,tone_change,73
tt_jsrga4ugcoif,user_0294,org_022,2025-10-30 12:11:00+0000,bulletise,271
tt_l32a2mm04kcj,user_0131,org_010,2025-10-23 08:25:00+0000,rewrite,166
tt_epbmk5fs2q36,user_0104,org_008,2025-11-21 11:07:00+0000,summarise,496
tt_kij5b2ud2b68,user_0033,org_002,2025-09-25 15:13:00+0000,bulletise,579
tt_8ns9czyok8m6,user_0162,org_012,2025-11-28 12:19:00+0000,bulletise,78
tt_bfr6kvsco98a,user_0191,org_014,2025-11-16 09:15:00+0000,tone_change,201
tt_1k4w45w9flde,user_0104,org_008,2025-10-23 11:13:00+0000,bulletise,66
tt_m57dt3kf3wt3,user_0331,org_024,2025-11-13 10:00:00+0000,summarise,589
tt_lbqmlfp36jh8,user_0022,org_002,2025-11-26 12:46:00+0000,improve_clarity,362
tt_5y0t7to8clwm,user_0124,org_009,2025-11-16 18:36:00+0000,summarise,178
tt_gc94z49n2v7x,user_0052,org_004,2025-10-16 09:03:00+0000,summarise,293
tt_0j74wwtyz5cf,user_0021,org_002,2025-11-08 07:23:00+0000,expand,524
tt_urlx0cl5yt13,user_0111,org_008,2025-11-07 14:09:00+0000,shorten,96
tt_7hezaui3jgoj,user_0247,org_018,2025-11-30 14:19:00+0000,tone_change,654
tt_j45fhlo8ca5s,user_0220,org_016,2025-11-07 20:04:00+0000,improve_clarity,687
tt_nwliq04jcytp,user_0305,org_022,2025-10-01 07:29:00+0000,improve_clarity,20
tt_grxharek2xeq,user_0223,org_016,2025-11-20 13:29:00+0000,shorten,692
tt_0xp21y2rqin9,user_0038,org_003,2025-10-15 08:57:00+0000,expand,192
tt_powqm00xvybk,user_0343,org_025,2025-11-02 10:34:00+0000,shorten,89
tt_kymntgfoz79i,user_0196,org_014,2025-11-14 18:12:00+0000,improve_clarity,490
tt_nwwvb8tp2m9t,user_0104,org_008,2025-10-17 12:08:00+0000,bulletise,518
tt_4imnze9bflzm,user_0195,org_014,2025-10-06 09:34:00+0000,expand,572
tt_kppe156m7mqn,user_0200,org_015,2025-11-18 08:25:00+0000,rewrite,584
tt_pza52i06d6v0,user_0241,org_018,2025-10-19 15:38:00+0000,shorten,437
tt_pbt284f8tif3,user_0132,org_010,2025-10-10 14:50:00+0000,bulletise,374
tt_3i4spm0j8xpf,user_0100,org_008,2025-11-05 10:23:00+0000,bulletise,34
tt_by3slkbjjdtj,user_0257,org_019,2025-11-22 09:24:00+0000,summarise,270
tt_w3phekt8kzjs,user_0103,org_008,2025-11-27 08:12:00+0000,expand,125
tt_u0hncemkwv4q,user_0337,org_024,2025-11-27 14:27:00+0000,tone_change,458
tt_l4vuxr7h53oe,user_0166,org_012,2025-10-29 14:26:00+0000,summarise,86
tt_5rg2kgs431dg,user_0236,org_018,2025-10-25 19:58:00+0000,rewrite,316
tt_w92abhgplobc,user_0320,org_023,2025-11-26 08:37:00+0000,summarise,613
tt_pqz6lv06vm7a,user_0203,org_015,2025-10-13 07:31:00+0000,expand,216
tt_sle2mvx0mtkg,user_0117,org_009,2025-11-20 14:28:00+0000,rewrite,546
tt_kqavu4ofelug,user_0048,org_004,2025-11-04 18:57:00+0000,improve_clarity,376
tt_px4ionj91nn5,user_0142,org_010,2025-11-13 16:17:00+0000,improve_clarity,345
tt_t0pbl6hxdc61,user_0209,org_016,2025-10-10 19:46:00+0000,rewrite,181
tt_xrs0frv2k83t,user_0317,org_023,2025-11-15 19:08:00+0000,rewrite,184
tt_84k386cgk4uq,user_0043,org_003,2025-11-30 10:07:00+0000,rewrite,113
tt_hm3fphh9c4tk,user_0142,org_010,2025-10-12 14:42:00+0000,rewrite,618
tt_1id57issx14y,user_0342,org_025,2025-11-24 07:21:00+0000,rewrite,364
tt_rgqpop4qv95u,user_0308,org_022,2025-10-29 13:31:00+0000,summarise,497
tt_kxu2dc5ujjdx,user_0316,org_023,2025-10-07 13:21:00+0000,summarise,274
tt_1bukrfk28u3u,user_0113,org_009,2025-11-15 11:55:00+0000,shorten,388
tt_znqo9rskmyqp,user_0140,org_010,2025-11-12 11:31:00+0000,rewrite,589
tt_66q6ie8ms0fa,user_0040,org_003,2025-10-04 12:50:00+0000,expand,65
tt_0uxuz2og8zi3,user_0119,org_009,2025-10-23 15:09:00+0000,rewrite,224
tt_xb1r8vnrpjy9,user_0003,org_001,2025-11-05 16:43:00+0000,improve_clarity,132
tt_c6560lmr2v68,user_0124,org_009,2025-10-22 08:30:00+0000,tone_change,677
tt_7amslhy2v7cg,user_0257,org_019,2025-11-09 13:33:00+0000,bulletise,694
tt_et9i1ftcbzwp,user_0104,org_008,2025-10-24 17:40:00+0000,improve_clarity,488
tt_7z9w1b0hl66v,user_0196,org_014,2025-11-04 16:03:00+0000,tone_change,515
tt_o3vc1mre6qff,user_0177,org_013,2025-11-22 13:49:00+0000,summarise,243
tt_axdi8dka1b3z,user_0192,org_014,2025-10-16 10:12:00+0000,shorten,533
tt_f0fp8bpg2r0t,user_0005,org_001,2025-11-02 15:00:00+0000,tone_change,19
tt_icp36qoaktq5,user_0207,org_016,2025-10-20 09:12:00+0000,expand,357
tt_528ce3kayz05,user_0327,org_023,2025-10-10 16:53:00+0000,bulletise,123
tt_sf185b267m08,user_0210,org_016,2025-10-07 16:12:00+0000,bulletise,317
tt_4opee5f07xle,user_0226,org_016,2025-11-17 09:46:00+0000,shorten,425
tt_wdjeazvyods0,user_0317,org_023,2025-11-18 15:13:00+0000,rewrite,361
tt_k1q3rhce9qi0,user_0314,org_023,2025-10-25 19:04:00+0000,bulletise,558
tt_3a1ny0tr2zik,user_0019,org_001,2025-11-16 12:30:00+0000,improve_clarity,196
tt_76olwp4u0vsi,user_0119,org_009,2025-10-21 17:53:00+0000,expand,160
tt_3ubxyxoo3u08,user_0103,org_008,2025-09-18 11:15:00+0000,shorten,224
tt_s5jzn7iqsnx5,user_0119,org_009,2025-09-21 11:11:00+0000,rewrite,401
tt_v1b33n89acvz,user_0123,org_009,2025-09-23 09:31:00+0000,expand,617
tt_yphtjah25cxd,user_0206,org_015,2025-11-07 19:13:00+0000,rewrite,51
tt_po4ytwugj6f3,user_0250,org_019,2025-11-02 18:34:00+0000,tone_change,569
tt_m6h7vcommnz3,user_0049,org_004,2025-09-17 10:08:00+0000,bulletise,444
tt_590fj4qv1nf1,user_0056,org_005,2025-11-01 11:42:00+0000,summarise,72
tt_ebvfwb5hsts6,user_0010,org_001,2025-11-14 14:46:00+0000,improve_clarity,77
tt_k6hgq6srp7b4,user_0010,org_001,2025-11-11 12:35:00+0000,summarise,267
tt_6xa3sx4d9dnt,user_0307,org_022,2025-10-19 17:38:00+0000,improve_clarity,465
tt_dphr4znqfk09,user_0189,org_014,2025-11-06 12:43:00+0000,bulletise,188
tt_3vs07xeslod8,user_0180,org_013,2025-10-29 14:50:00+0000,tone_change,12
tt_c9j2smnp574j,user_0033,org_002,2025-11-23 08:39:00+0000,summarise,574
tt_1lws6izt0lqc,user_0207,org_016,2025-11-08 10:45:00+0000,bulletise,212
tt_edk9grjup40j,user_0205,org_015,2025-10-24 09:58:00+0000,rewrite,11
tt_xfd3gf45wc4y,user_0100,org_008,2025-11-28 10:27:00+0000,shorten,32
tt_p62qc3ebwbrj,user_0190,org_014,2025-11-29 13:16:00+0000,shorten,336
tt_786zr5zm6pdg,user_0065,org_005,2025-11-27 09:36:00+0000,shorten,659
tt_9n4tmcxaju64,user_0314,org_023,2025-11-10 08:27:00+0000,summarise,32
tt_u9p83cky6n66,user_0054,org_004,2025-11-05 17:50:00+0000,tone_change,586
tt_mr0i84pw2cam,user_0220,org_016,2025-09-28 15:03:00+0000,expand,524
tt_kg49kp9rphm6,user_0049,org_004,2025-09-18 17:25:00+0000,rewrite,425
tt_bndwe2sn7hiz,user_0090,org_007,2025-11-28 08:33:00+0000,improve_clarity,606
tt_xltx166zj8gh,user_0124,org_009,2025-11-30 07:59:00+0000,tone_change,415
tt_37s4bi976zl8,user_0023,org_002,2025-11-26 11:24:00+0000,rewrite,397
tt_ncb9kvu9k4if,user_0128,org_009,2025-11-27 08:20:00+0000,shorten,126
tt_lwjc5825dr5b,user_0074,org_006,2025-10-26 17:59:00+0000,expand,288
tt_2sn3fpeg68yq,user_0292,org_022,2025-09-29 18:16:00+0000,expand,615
tt_wg8ko5cxhhnn,user_0321,org_023,2025-11-19 09:05:00+0000,rewrite,32
tt_q7acdfri7auy,user_0290,org_021,2025-10-28 09:57:00+0000,summarise,316
tt_qr6f1lar05su,user_0060,org_005,2025-10-18 08:22:00+0000,improve_clarity,640
tt_af2shd5t9mmc,user_0099,org_008,2025-11-05 15:24:00+0000,shorten,240
tt_kfv4kz1kcaec,user_0057,org_005,2025-11-12 16:06:00+0000,tone_change,567
tt_l6tks196k7sy,user_0313,org_023,2025-11-09 17:34:00+0000,shorten,692
tt_wk54zrtyy50h,user_0052,org_004,2025-10-16 14:16:00+0000,improve_clarity,148
tt_uywmxz67ch7d,user_0111,org_008,2025-10-20 17:39:00+0000,improve_clarity,280
tt_cvyup0o64u2o,user_0183,org_013,2025-11-09 07:31:00+0000,rewrite,569
tt_vtr7wbyhl411,user_0113,org_009,2025-11-27 15:12:00+0000,expand,398
tt_88gvrtmkrlrw,user_0260,org_020,2025-10-21 19:20:00+0000,improve_clarity,45
tt_kuo53vi9kcc6,user_0050,org_004,2025-10-08 16:08:00+0000,expand,671
tt_mb2kmwpndjqd,user_0208,org_016,2025-11-08 14:46:00+0000,improve_clarity,87
tt_joj49c8zg4d5,user_0355,org_025,2025-10-23 10:47:00+0000,shorten,441
tt_0xehusvjx7lj,user_0351,org_025,2025-10-25 18:05:00+0000,improve_clarity,643
tt_u0ym21dhtdn9,user_0143,org_010,2025-11-19 13:17:00+0000,expand,105
tt_svkj9a5z93j0,user_0133,org_010,2025-11-29 12:51:00+0000,tone_change,138
tt_96urx9p07ieh,user_0047,org_004,2025-10-19 08:57:00+0000,shorten,297
tt_9kb6oo4qyxuj,user_0337,org_024,2025-11-20 14:59:00+0000,tone_change,466
tt_bb5gv8al60i9,user_0189,org_014,2025-10-01 12:05:00+0000,bulletise,462
tt_9lt0rh15yrz5,user_0060,org_005,2025-11-29 17:19:00+0000,shorten,660
tt_u53hsnam1qy3,user_0036,org_003,2025-11-13 07:56:00+0000,shorten,361
tt_5zkrfhd9u7nn,user_0119,org_009,2025-11-15 07:31:00+0000,rewrite,602
tt_dllwxap8g3xf,user_0157,org_012,2025-11-15 19:22:00+0000,tone_change,499
tt_fsnjnlqs0lxz,user_0096,org_008,2025-11-08 10:35:00+0000,improve_clarity,394
tt_s39urwqdujll,user_0287,org_021,2025-10-31 17:06:00+0000,bulletise,590
tt_ysf68674c0rk,user_0297,org_022,2025-11-12 09:40:00+0000,shorten,374
tt_y42c7uqkd0w6,user_0187,org_013,2025-10-20 13:18:00+0000,shorten,62
tt_vikbpkvdkmgv,user_0191,org_014,2025-11-26 16:10:00+0000,improve_clarity,16
tt_g7wx3r2ak4jm,user_0276,org_021,2025-11-27 07:21:00+0000,summarise,432
tt_86i2d7kw7r71,user_0144,org_010,2025-11-09 13:24:00+0000,expand,581
tt_o1gxbggq4bk0,user_0210,org_016,2025-10-21 15:36:00+0000,improve_clarity,198
tt_ja3ja2v3j0dc,user_0066,org_005,2025-11-19 12:53:00+0000,rewrite,69
tt_z06avvwet5pb,user_0039,org_003,2025-10-22 16:23:00+0000,bulletise,266
tt_myl8wvtzrkz2,user_0330,org_024,2025-10-22 13:09:00+0000,bulletise,587
tt_6puhkg0df3sb,user_0207,org_016,2025-10-12 09:49:00+0000,summarise,455
tt_ljpou1kasgx7,user_0276,org_021,2025-11-04 16:39:00+0000,tone_change,358
tt_rtiiej3n91bl,user_0052,org_004,2025-10-22 18:49:00+0000,rewrite,588
tt_hsu64di356ff,user_0135,org_010,2025-09-29 08:46:00+0000,expand,127
tt_5aq9k3j10oq8,user_0234,org_017,2025-11-09 10:46:00+0000,shorten,334
tt_5rv9favgqpvj,user_0254,org_019,2025-10-15 11:06:00+0000,tone_change,538
tt_83rjaq61nroc,user_0246,org_018,2025-10-16 11:06:00+0000,bulletise,89
tt_ph93q4lazdto,user_0130,org_010,2025-11-27 08:43:00+0000,rewrite,234
tt_dprj2bf6zfeh,user_0181,org_013,2025-10-13 18:17:00+0000,improve_clarity,152
tt_tji53ya9lhsm,user_0092,org_007,2025-11-12 16:41:00+0000,summarise,319
tt_nkr8evqytwvv,user_0343,org_025,2025-11-02 10:42:00+0000,summarise,526
tt_7a3n8edcr8tn,user_0349,org_025,2025-10-14 14:06:00+0000,tone_change,505
tt_il36jxhgy26h,user_0059,org_005,2025-10-18 15:19:00+0000,tone_change,235
tt_rjse8fe80doe,user_0060,org_005,2025-09-27 16:09:00+0000,shorten,470
tt_b1mro6oithgj,user_0097,org_008,2025-10-30 11:28:00+0000,bulletise,189
tt_773bn96dgvlo,user_0128,org_009,2025-10-02 08:41:00+0000,summarise,219
tt_y4jmjwq541jd,user_0152,org_011,2025-10-29 18:17:00+0000,tone_change,201
tt_l32osk0wcbu9,user_0155,org_011,2025-11-25 18:26:00+0000,rewrite,685
tt_gsvgnred8et8,user_0151,org_011,2025-11-06 07:09:00+0000,expand,119
tt_0g1hjpwlz4t3,user_0348,org_025,2025-09-28 09:39:00+0000,summarise,187
tt_xhd4ugu7vpj2,user_0326,org_023,2025-09-23 18:15:00+0000,bulletise,490
tt_l7cowkj4ev4k,user_0235,org_017,2025-11-24 19:11:00+0000,rewrite,605
tt_cmv1miz1bf8x,user_0276,org_021,2025-10-25 11:29:00+0000,bulletise,545
tt_ovu04l6ejoui,user_0178,org_013,2025-10-10 18:15:00+0000,bulletise,137
tt_0oji4uu0slmc,user_0350,org_025,2025-11-06 11:53:00+0000,rewrite,593
tt_v1izzl2pgb19,user_0276,org_021,2025-10-29 10:17:00+0000,expand,234
tt_ft5k0ctwmnjz,user_0342,org_025,2025-11-11 17:06:00+0000,tone_change,40
tt_376wls9od2za,user_0142,org_010,2025-11-10 18:16:00+0000,tone_change,382
tt_s2ni8tndfww4,user_0005,org_001,2025-11-28 13:09:00+0000,improve_clarity,165
tt_inctm2e7okyr,user_0111,org_008,2025-11-08 19:18:00+0000,summarise,350
tt_dx9z3cc0qgf2,user_0047,org_004,2025-11-15 16:50:00+0000,tone_change,203
tt_xezt951zoge6,user_0096,org_008,2025-09-21 18:01:00+0000,shorten,636
tt_magjw4qggh8b,user_0255,org_019,2025-11-09 09:42:00+0000,bulletise,14
tt_52in4pdsv63z,user_0086,org_007,2025-10-13 13:39:00+0000,expand,396
tt_1gqde26cy4qz,user_0189,org_014,2025-11-06 14:05:00+0000,improve_clarity,397
tt_wnvsy1y6fmb2,user_0222,org_016,2025-09-29 18:53:00+0000,tone_change,62
tt_sro0l9layke3,user_0010,org_001,2025-11-11 16:29:00+0000,bulletise,476
tt_enut7x6jlrji,user_0096,org_008,2025-10-10 19:37:00+0000,bulletise,381
tt_zffl65mn957p,user_0354,org_025,2025-10-25 11:27:00+0000,expand,176
tt_ib7wy527jbbx,user_0200,org_015,2025-10-19 15:29:00+0000,shorten,359
tt_kce090pq8w77,user_0228,org_017,2025-11-19 13:07:00+0000,summarise,605
tt_uyxhsug8gar9,user_0187,org_013,2025-11-30 16:10:00+0000,tone_change,296
tt_ny6vpasgpagi,user_0022,org_002,2025-10-23 11:29:00+0000,improve_clarity,88
tt_9um0b11vjth8,user_0222,org_016,2025-10-24 17:05:00+0000,expand,303
tt_75ugpae5ux9t,user_0209,org_016,2025-10-30 15:23:00+0000,improve_clarity,172
tt_1hx7neojjnbw,user_0194,org_014,2025-11-30 10:43:00+0000,tone_change,520
tt_2oz2u6o43qy6,user_0146,org_011,2025-11-21 11:11:00+0000,improve_clarity,359
tt_ow5l8cjenf0d,user_0024,org_002,2025-10-16 10:11:00+0000,summarise,398
tt_w0edq3uk78cd,user_0203,org_015,2025-10-25 14:46:00+0000,bulletise,644
tt_dlxzf0dzwdz0,user_0003,org_001,2025-10-23 15:05:00+0000,shorten,636
tt_ttciupvflqwd,user_0345,org_025,2025-10-18 19:15:00+0000,expand,474
tt_gutsu2zkwbhk,user_0288,org_021,2025-11-12 07:27:00+0000,summarise,633
tt_u8dvh1yvdafu,user_0180,org_013,2025-11-27 13:24:00+0000,shorten,168
tt_w7uke1xqx2jf,user_0200,org_015,2025-11-11 14:40:00+0000,improve_clarity,406
tt_y3nvtvq9opwt,user_0057,org_005,2025-11-15 09:12:00+0000,shorten,162
tt_6i2avy71cgod,user_0080,org_007,2025-11-01 13:34:00+0000,shorten,79
tt_tl1fte9xccwx,user_0226,org_016,2025-10-28 08:18:00+0000,summarise,509
tt_89rtytllur4t,user_0164,org_012,2025-10-06 09:41:00+0000,summarise,549
tt_7z1d1oe9qhyk,user_0060,org_005,2025-09-28 14:26:00+0000,shorten,439
tt_yu7xxmdy9mwk,user_0195,org_014,2025-10-10 19:09:00+0000,expand,339
tt_s0em6p2lfugh,user_0221,org_016,2025-11-19 08:58:00+0000,bulletise,435
tt_ueshema4ckns,user_0177,org_013,2025-10-22 07:24:00+0000,bulletise,540
tt_0km6r8nmv3s9,user_0303,org_022,2025-11-16 18:47:00+0000,bulletise,466
tt_x4k3owa4rzmw,user_0014,org_001,2025-11-15 14:48:00+0000,rewrite,125
tt_meicy5d0zlu2,user_0256,org_019,2025-11-27 18:46:00+0000,rewrite,49
tt_kwycnsrrvalz,user_0172,org_013,2025-11-21 14:59:00+0000,tone_change,329
tt_tfbmjxrdklu3,user_0084,org_007,2025-11-27 18:00:00+0000,summarise,563
tt_q25s3peys02h,user_0231,org_017,2025-11-24 10:37:00+0000,expand,54
tt_ld6lrbqzmahk,user_0212,org_016,2025-11-18 19:08:00+0000,improve_clarity,661
tt_cp19fsicfqax,user_0171,org_013,2025-11-13 11:40:00+0000,shorten,205
tt_ao5ictedg2tu,user_0205,org_015,2025-11-21 15:43:00+0000,bulletise,503
